12.61, 48.5533, 10.0950
12.63, 48.7840, 9.7808
12.65, 48.9740, 10.0950
12.67, 49.1495, 10.0426
12.69, 49.3811, 9.6761
12.71, 49.5669, 10.1578
12.73, 49.7525, 9.8855
12.75, 49.9761, 9.7494
12.77, 50.1594, 10.0845
12.79, 50.3531, 9.7913
12.81, 50.5715, 9.7913
12.83, 50.7456, 10.0112
12.85, 50.9548, 9.6447
12.87, 51.1416, 9.8646
12.89, 51.3307, 9.7704
12.91, 51.5428, 9.6342
12.93, 51.7080, 9.8541
12.95, 51.9351, 9.4353
12.97, 52.1052, 9.8437
12.99, 52.2885, 9.4981
13.01, 52.5100, 9.4143
13.03, 52.6649, 9.7704
13.05, 52.8729, 9.3096
13.07, 53.0605, 9.4981
13.09, 53.2354, 9.5295
13.11, 53.4409, 9.2049
13.13, 53.6035, 9.4771
13.15, 53.8049, 9.1106
13.17, 53.9859, 9.3619
13.19, 54.1541, 9.1839
13.21, 54.3654, 8.9221
13.23, 54.5153, 9.3724
13.25, 54.7142, 8.8593
13.27, 54.8685, 9.0792
13.29, 55.0653, 8.8069
13.31, 55.2302, 8.9640
13.33, 55.3958, 8.7965
13.35, 55.5889, 8.5765
13.37, 55.7402, 8.9221
13.39, 55.9257, 8.4928
13.41, 56.0745, 8.6603
13.43, 56.2672, 8.3252
13.45, 56.4037, 8.6499
13.47, 56.5889, 8.1681
13.49, 56.7331, 8.3881
13.51, 56.9172, 8.1158
13.53, 57.0553, 8.3462
13.55, 57.2302, 7.8959
13.57, 57.3705, 8.1681
13.59, 57.5450, 7.8121
13.61, 57.6704, 8.0529
13.63, 57.8551, 7.4875
13.65, 57.9753, 7.9587
13.67, 58.1646, 7.3304
13.69, 58.2662, 7.9587
13.71, 58.4472, 7.0476
13.73, 58.5627, 7.6027
13.75, 58.7209, 7.0372
13.77, 58.8524, 7.3094
13.79, 58.9786, 7.0686
13.81, 59.1377, 6.8382
13.83, 59.2407, 7.0791
13.85, 59.4140, 6.5764
13.87, 59.5034, 7.1000
13.89, 59.6501, 6.3670
13.91, 59.7713, 6.6183
13.93, 59.8823, 6.4403
13.95, 60.0367, 6.1994
13.97, 60.1205, 6.5973
13.99, 60.2664, 5.8643
14.01, 60.3736, 6.2204
14.03, 60.4737, 5.9690
14.05, 60.6255, 5.6339
14.07, 60.7017, 6.2204
14.09, 60.8027, 5.4245
14.11, 60.9488, 5.3302
14.13, 61.0102, 5.8434
14.15, 61.1178, 5.0370
14.17, 61.2583, 5.1103
14.19, 61.3206, 5.7177
14.21, 61.3927, 4.8799
14.23, 61.5358, 4.4715
14.25, 61.6192, 5.2779
14.27, 61.6608, 4.8695
14.29, 61.7730, 4.0317
14.31, 61.8882, 4.4820
14.33, 61.9364, 4.8904
14.35, 61.9901, 4.0422
14.37, 62.0934, 3.6442
14.39, 62.1868, 4.1050
14.41, 62.2294, 4.2516
14.43, 62.2919, 3.5500
14.45, 62.3730, 3.4348
14.47, 62.4403, 3.5919
14.49, 62.5001, 3.5395
14.51, 62.5458, 3.3091
14.53, 62.6040, 3.0055
14.55, 62.6671, 2.9636
14.57, 62.7189, 2.9950
14.59, 62.7647, 2.8379
14.61, 62.8184, 2.6808
14.63, 62.8650, 2.6913
14.65, 62.8934, 2.5447
14.67, 62.9375, 2.1782
14.69, 62.9916, 2.1677
14.71, 63.0232, 2.3143
14.73, 63.0395, 2.0735
14.75, 63.0754, 1.6755
14.77, 63.1034, 1.7069
14.79, 63.1252, 1.5917
14.81, 63.1502, 1.4137
14.83, 63.1743, 1.3614
14.85, 63.1899, 1.3195
14.87, 63.1987, 1.1100
14.89, 63.2115, 0.9006
14.91, 63.2217, 0.7959
14.93, 63.2259, 0.6912
14.95, 63.2301, 0.5445
14.97, 63.2343, 0.4189
14.99, 63.2355, 0.3560
15.01, 63.2355, 0.2513
15.03, 63.2349, 0.1676
15.05, 63.2347, 0.1047
15.07, 63.2345, 0.0628
15.09, 63.2343, 0.0419
15.11, 63.2322, 0.0105
15.13, 63.2202, -0.0314
15.15, 63.1977, -0.2199
15.17, 63.1766, -0.5131
15.19, 63.1546, -0.7016
15.21, 63.1216, -0.8273
15.23, 63.0859, -1.0891
15.25, 63.0551, -1.3195
15.27, 63.0230, -1.4032
15.29, 62.9874, -1.4556
15.31, 62.9525, -1.5708
15.33, 62.9105, -1.6127
15.35, 62.8480, -1.7907
15.37, 62.8048, -2.2201
15.39, 62.7615, -2.2096
15.41, 62.6997, -2.1886
15.43, 62.6510, -2.4504
15.45, 62.6069, -2.4714
15.47, 62.5319, -2.4086
15.49, 62.4612, -2.7960
15.51, 62.4169, -2.9950
15.53, 62.3369, -2.8170
15.55, 62.2733, -3.1311
15.57, 62.1973, -3.1521
15.59, 62.1139, -3.3824
15.61, 62.0537, -3.5919
15.63, 61.9755, -3.4348
15.65, 61.8825, -3.6128
15.67, 61.7977, -3.9060
15.69, 61.7260, -4.0212
15.71, 61.6409, -3.8642
15.73, 61.5206, -4.0422
15.75, 61.4424, -4.6077
15.77, 61.3703, -4.4192
15.79, 61.2462, -4.1783
15.81, 61.1379, -4.7438
15.83, 61.0708, -4.9951
15.85, 60.9592, -4.4506
15.87, 60.8098, -4.8276
15.89, 60.7465, -5.6863
15.91, 60.6451, -4.8904
15.93, 60.4810, -4.9323
15.95, 60.4169, -5.8643
15.97, 60.2836, -5.0789
15.99, 60.1450, -5.5187
16.01, 60.0702, -5.9690
16.03, 59.9022, -5.3826
16.05, 59.8075, -6.1785
16.07, 59.6802, -5.8434
16.09, 59.5233, -6.0109
16.11, 59.4307, -6.5764
16.13, 59.2677, -5.9690
16.15, 59.1623, -6.6078
16.17, 59.0064, -6.1575
16.19, 58.8712, -6.6811
16.21, 58.7366, -6.6811
16.23, 58.5897, -6.7125
16.25, 58.4744, -6.9743
16.27, 58.2792, -6.7125
16.29, 58.1790, -7.4560
