17.15, 341.2777
17.17, 341.6672
17.19, 342.0908
17.21, 342.4911
17.23, 342.8745
17.25, 343.2825
17.27, 343.6944
17.29, 344.0892
17.31, 344.4781
17.33, 344.8900
17.35, 345.3074
17.37, 345.6915
17.39, 346.0814
17.41, 346.5065
17.43, 346.9055
17.45, 347.2927
17.47, 347.6971
17.49, 348.1086
17.51, 348.4998
17.53, 348.8921
17.55, 349.3122
17.57, 349.7105
17.59, 350.0977
17.61, 350.5030
17.63, 350.9320
17.65, 351.3139
17.67, 351.7047
17.69, 352.1063
17.71, 352.5254
17.73, 352.9143
17.75, 353.3041
17.77, 353.7216
17.79, 354.1219
17.81, 354.5080
17.83, 354.9160
17.85, 355.3314
17.87, 355.7208
17.89, 356.1396
17.91, 356.5490
17.93, 356.9482
17.95, 357.3380
17.97, 357.7325
17.99, 358.1367
18.01, 358.5425
18.03, 358.9200
18.05, 359.3338
18.07, 359.7463
18.09, 360.1310
18.11, 360.5275
18.13, 360.9440
18.15, 361.3511
18.17, 361.7319
18.19, 362.1501
18.21, 362.5599
18.23, 362.9503
18.25, 363.3288
18.27, 363.7422
18.29, 364.1559
18.31, 364.5430
18.33, 364.9336
18.35, 365.3501
18.37, 365.7646
18.39, 366.1361
18.41, 366.5403
18.43, 366.9735
18.45, 367.3503
18.47, 367.7449
18.49, 368.1612
18.51, 368.5656
18.53, 368.9514
18.55, 369.3616
18.57, 369.7689
18.59, 370.1683
18.61, 370.5539
18.63, 370.9719
18.65, 371.3735
18.67, 371.7762
18.69, 372.1736
18.71, 372.5930
18.73, 372.9846
18.75, 373.3755
18.77, 373.7867
18.79, 374.1951
18.81, 374.5723
18.83, 374.9867
18.85, 375.3875
18.87, 375.7915
18.89, 376.1755
18.91, 376.5688
18.93, 376.9892
18.95, 377.3913
18.97, 377.7840
18.99, 378.2022
19.01, 378.6071
19.03, 378.9893
19.05, 379.3885
19.07, 379.8045
19.09, 380.2041
19.11, 380.5926
19.13, 381.0004
19.15, 381.4131
19.17, 381.8033
19.19, 382.1899
19.21, 382.6119
19.23, 383.0211
19.25, 383.4062
19.27, 383.8133
19.29, 384.2382
19.31, 384.6280
19.33, 384.9989
19.35, 385.4071
19.37, 385.8357
19.39, 386.2203
19.41, 386.6240
19.43, 387.0366
19.45, 387.4332
19.47, 387.8201
19.49, 388.2364
19.51, 388.6408
19.53, 389.0339
19.55, 389.4226
19.57, 389.8246
19.59, 390.2420
19.61, 390.6288
19.63, 391.0169
19.65, 391.4426
19.67, 391.8358
19.69, 392.2261
19.71, 392.6370
19.73, 393.0443
19.75, 393.4337
19.77, 393.8520
19.79, 394.2541
19.81, 394.6560
19.83, 395.0424
19.85, 395.4429
19.87, 395.8627
19.89, 396.2542
19.91, 396.6345
19.93, 397.0519
19.95, 397.4634
19.97, 397.8435
19.99, 398.2651
20.01, 398.6780
20.03, 399.0728
20.05, 399.4676
20.07, 399.8657
20.09, 400.2791
20.11, 400.6667
20.13, 401.0605
20.15, 401.4772
20.17, 401.8784
20.19, 402.2621
20.21, 402.6626
20.23, 403.1029
20.25, 403.4862
20.27, 403.8782
20.29, 404.2912
20.31, 404.6898
20.33, 405.0757
20.35, 405.4751
20.37, 405.8927
20.39, 406.2895
20.41, 406.6774
20.43, 407.0891
20.45, 407.4981
20.47, 407.8871
20.49, 408.2820
20.51, 408.6917
20.53, 409.1002
20.55, 409.4889
20.57, 409.9105
20.59, 410.3073
20.61, 410.7019
20.63, 411.0990
20.65, 411.5124
20.67, 411.9142
20.69, 412.3004
20.71, 412.7003
20.73, 413.1168
20.75, 413.5134
20.77, 413.9264
20.79, 414.3036
20.81, 414.7206
20.83, 415.1153
20.85, 415.4990
20.87, 415.9256
20.89, 416.3331
20.91, 416.7103
20.93, 417.1185
20.95, 417.5298
20.97, 417.9375
20.99, 418.3319
21.01, 418.7300
21.03, 419.1488
21.05, 419.5331
21.07, 419.9367
21.09, 420.3544
21.11, 420.7502
21.13, 421.1350
21.15, 421.5287
21.17, 421.9662
21.19, 422.3461
21.21, 422.7448
21.23, 423.1615
21.25, 423.5574
21.27, 423.9480
21.29, 424.3432
21.31, 424.7553
21.33, 425.1497
21.35, 425.5415
21.37, 425.9818
21.39, 426.3618
21.41, 426.7524
21.43, 427.1528
21.45, 427.5656
21.47, 427.9639
21.49, 428.3532
21.51, 428.7616
21.53, 429.1835
21.55, 429.5562
21.57, 429.9630
21.59, 430.3852
21.61, 430.7829
21.63, 431.1727
21.65, 431.5796
21.67, 431.9877
21.69, 432.3813
21.71, 432.7666
21.73, 433.1760
21.75, 433.5863
21.77, 433.9925
21.79, 434.3603
21.81, 434.8042
21.83, 435.1973
21.85, 435.5758
21.87, 435.9994
21.89, 436.3817
21.91, 436.7750
21.93, 437.1794
21.95, 437.5919
21.97, 437.9882
21.99, 438.3875
22.01, 438.7909
22.03, 439.2104
22.05, 439.6028
22.07, 439.9846
22.09, 440.4018
22.11, 440.8087
22.13, 441.1959
22.15, 441.5912
22.17, 442.0018
22.19, 442.4058
22.21, 442.7947
22.23, 443.2022
22.25, 443.6096
22.27, 444.0026
22.29, 444.3983
22.31, 444.8141
22.33, 445.2177
22.35, 445.6122
